iso3c,country,date,confirmed,deaths,recovered,ecdc_cases,ecdc_deaths,total_tests,tests_units,positive_rate,hosp_patients,icu_patients,total_vaccinations,soc_dist,mov_rest,pub_health,gov_soc_econ,lockdown,apple_mtr_driving,apple_mtr_walking,apple_mtr_transit,gcmr_place_id,gcmr_retail_recreation,gcmr_grocery_pharmacy,gcmr_parks,gcmr_transit_stations,gcmr_workplaces,gcmr_residential,gtrends_score,gtrends_country_score,region,income,population,land_area_skm,pop_density,pop_largest_city,life_expectancy,gdp_capita,timestamp
AUS,Australia,2022-01-25,2340046,3299,0,28031,908,60297892,tests performed,0.3354,5227,372,48651936,-50,41,102,89,2,106.59,94.78,78,ChIJ38WHZwf9KysRUhNblaFnglM,-3,18,-6,-51,-26,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-01-26,2391062,3390,0,28031,908,60459462,tests performed,0.336,5090,382,48734111,-50,41,102,89,2,126.91,108.38,88.68,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-9,35,-62,-72,18,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-01-27,2457285,3477,0,28031,908,60599918,tests performed,0.3529,5021,391,49037474,-50,41,102,89,2,133.98,110.23,90.51,ChIJ38WHZwf9KysRUhNblaFnglM,-13,8,-6,-53,-25,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-01-28,2523265,3632,0,28031,908,60702677,tests performed,0.4073,4953,394,49343894,-50,41,102,89,2,130.71,127.12,91.41,ChIJ38WHZwf9KysRUhNblaFnglM,-11,9,-14,-50,-21,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-01-29,2570523,3718,0,28031,908,60840097,tests performed,0.3938,4790,367,49516636,-50,41,102,89,2,109.05,105.85,78.86,ChIJ38WHZwf9KysRUhNblaFnglM,-8,6,-1,-43,-4,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-01-30,2607242,3760,0,28031,908,60959433,tests performed,0.4171,4947,371,49607239,-50,41,102,89,2,120.36,98.39,88.72,ChIJ38WHZwf9KysRUhNblaFnglM,-8,4,-1,-44,-6,4,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-01-31,2580386,3835,0,28031,908,61058489,tests performed,NA,4954,371,49866290,-50,41,102,89,2,121.38,97.75,88.37,ChIJ38WHZwf9KysRUhNblaFnglM,-9,9,-13,-50,-18,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-01,2620532,3905,0,28031,908,61151036,tests performed,0.3602,4664,348,50132340,-50,41,102,89,2,123.11,97.04,88.26,ChIJ38WHZwf9KysRUhNblaFnglM,-12,7,-20,-50,-20,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-02,2644760,3987,0,28031,908,61281383,tests performed,0.3413,4594,341,50400541,-50,41,102,89,2,125.46,99.88,87.17,ChIJ38WHZwf9KysRUhNblaFnglM,-12,6,-26,-49,-18,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-03,2676939,4073,0,28031,908,61391571,tests performed,0.3114,4448,313,50653287,-50,41,102,89,2,137.26,110.2,90.95,ChIJ38WHZwf9KysRUhNblaFnglM,-12,7,-18,-48,-17,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-04,2704275,4154,0,28031,908,61491811,tests performed,0.2634,4256,302,50900072,-50,41,102,89,2,137.24,134.34,95.66,ChIJ38WHZwf9KysRUhNblaFnglM,-8,11,-16,-44,-14,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-05,2727260,4200,0,28031,908,61597812,tests performed,0.2423,4147,284,51027861,-50,41,102,89,2,113.02,114.63,83.17,ChIJ38WHZwf9KysRUhNblaFnglM,-4,7,-3,-41,-2,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-06,2752507,4248,0,28031,908,61685982,tests performed,0.2369,3914,292,51098236,-50,41,102,89,2,121.77,100.09,89.94,ChIJ38WHZwf9KysRUhNblaFnglM,-5,7,-6,-43,-6,4,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-07,2779880,4302,0,28031,908,61768507,tests performed,0.281,3801,271,51313905,-50,41,102,89,2,125,101.54,91.82,ChIJ38WHZwf9KysRUhNblaFnglM,-10,7,-18,-47,-15,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-08,2811390,4373,0,28031,908,61854639,tests performed,0.2713,3588,274,51533463,-50,41,102,89,2,129.47,106.69,95.2,ChIJ38WHZwf9KysRUhNblaFnglM,-11,7,-17,-46,-16,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-09,2822873,4422,0,28031,908,61968530,tests performed,0.2592,3414,267,51747277,-50,41,102,89,2,133.16,109.43,96.12,ChIJ38WHZwf9KysRUhNblaFnglM,-10,5,-8,-45,-16,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-10,2854123,4479,0,28031,908,62063166,tests performed,0.2638,3293,258,51948284,-50,41,102,89,2,143.64,118.62,99.88,ChIJ38WHZwf9KysRUhNblaFnglM,-10,6,-4,-45,-16,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-11,2876687,4543,0,28031,908,62163476,tests performed,0.2567,3126,257,52150693,-50,41,102,89,2,144,147.71,105.88,ChIJ38WHZwf9KysRUhNblaFnglM,-7,9,-14,-42,-13,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-12,2902294,4593,0,28031,908,62235928,tests performed,0.2743,3010,223,52258992,-50,41,102,89,2,119.17,125.78,92.04,ChIJ38WHZwf9KysRUhNblaFnglM,-2,6,-1,-39,-2,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-13,2914583,4604,0,28031,908,62322827,tests performed,0.2545,3069,231,52308370,-50,41,102,89,2,128.54,112.4,98.22,ChIJ38WHZwf9KysRUhNblaFnglM,-3,6,5,-39,-5,3,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-14,2945496,4664,0,28031,908,62390424,tests performed,0.2663,2949,222,52474947,-50,41,102,89,2,129.19,111.72,98.39,ChIJ38WHZwf9KysRUhNblaFnglM,-1,11,-10,-43,-13,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-15,2969890,4726,0,28031,908,62448135,tests performed,0.2671,2738,223,52635184,-50,41,102,89,2,131.07,110.54,100.45,ChIJ38WHZwf9KysRUhNblaFnglM,-11,6,-17,-44,-15,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-16,2967316,4797,0,28031,908,62551107,tests performed,NA,2677,224,52791256,-50,41,102,89,2,134.7,112.83,101.43,ChIJ38WHZwf9KysRUhNblaFnglM,-9,6,-11,-43,-14,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-17,2990045,4833,0,28031,908,62656365,tests performed,0.2335,2528,208,52941505,-50,41,102,89,2,146.48,122.96,106.44,ChIJ38WHZwf9KysRUhNblaFnglM,-9,7,-6,-43,-13,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-18,3013262,4878,0,28031,908,62746248,tests performed,0.2388,2467,190,53096563,-50,41,102,89,2,145.41,151.43,111.38,ChIJ38WHZwf9KysRUhNblaFnglM,-6,10,-9,-39,-10,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-19,3030638,4912,0,28031,908,62825366,tests performed,0.2221,2392,184,53183572,-50,41,102,89,2,121.64,128.45,95.63,ChIJ38WHZwf9KysRUhNblaFnglM,-2,6,5,-37,-1,2,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-20,3048857,4929,0,28031,908,62891271,tests performed,0.2407,2416,179,53224792,-50,41,102,89,2,129.18,110.7,125.68,ChIJ38WHZwf9KysRUhNblaFnglM,-4,5,6,-38,-5,2,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-21,3074020,4966,0,28031,908,62942737,tests performed,0.2374,2407,171,53365398,-50,41,102,89,2,130.65,106.98,110.7,ChIJ38WHZwf9KysRUhNblaFnglM,-10,5,-16,-48,-12,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-22,3099249,5025,0,28031,908,63024944,tests performed,0.2287,2322,172,53497461,-50,41,102,89,2,132.81,110.08,110.71,ChIJ38WHZwf9KysRUhNblaFnglM,-12,4,-25,-45,-13,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-23,3124101,5062,0,28031,908,63125647,tests performed,0.2729,2186,157,53621446,-50,41,102,89,2,133.67,112.28,105.79,ChIJ38WHZwf9KysRUhNblaFnglM,-10,3,-22,-44,-14,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-24,3150771,5095,0,28031,908,63215179,tests performed,0.2876,2072,157,53744582,-50,41,102,89,2,145.25,118.37,108.66,ChIJ38WHZwf9KysRUhNblaFnglM,-11,6,-20,-44,-12,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-25,3170574,5131,0,28031,908,63315728,tests performed,0.2762,2025,150,53866202,-50,41,102,89,2,141.37,137.12,106.26,ChIJ38WHZwf9KysRUhNblaFnglM,-10,5,-27,-42,-11,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-26,3188117,5157,0,28031,908,63394389,tests performed,0.2768,1995,137,53932803,-50,41,102,89,2,121.29,117.29,91.3,ChIJ38WHZwf9KysRUhNblaFnglM,-7,3,-21,-43,-4,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-27,3209599,5171,0,28031,908,63465213,tests performed,0.2801,2003,136,53963467,-50,41,102,89,2,132.12,102.31,102.35,ChIJ38WHZwf9KysRUhNblaFnglM,-9,3,-19,-44,-8,5,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-02-28,3235017,5210,0,28031,908,63523582,tests performed,0.2772,1940,131,54065507,-50,41,102,89,2,138.1,103.12,106.87,ChIJ38WHZwf9KysRUhNblaFnglM,-13,4,-25,-47,-18,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-01,3256772,5269,0,28031,908,63593367,tests performed,0.2771,1904,121,54155508,-50,41,102,89,2,143.34,104.25,106.34,ChIJ38WHZwf9KysRUhNblaFnglM,-14,4,-33,-46,-17,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-02,3296784,5316,0,28031,908,63691521,tests performed,0.3052,1837,118,54241892,-50,41,102,89,2,140.18,105.87,107.48,ChIJ38WHZwf9KysRUhNblaFnglM,-13,2,-29,-48,-16,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-03,3321943,5354,0,28031,908,63786457,tests performed,0.2996,1752,110,54327853,-50,41,102,89,2,144.18,121.21,112.95,ChIJ38WHZwf9KysRUhNblaFnglM,-13,4,-22,-46,-16,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-04,3344659,5402,0,28031,908,63878542,tests performed,0.3093,1752,112,54418534,-50,41,102,89,2,137.81,143.29,109.5,ChIJ38WHZwf9KysRUhNblaFnglM,-8,7,-22,-43,-13,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-05,3362035,5416,0,28031,908,63958888,tests performed,0.3081,1737,113,54469705,-50,41,102,89,2,111.77,119.28,91.87,ChIJ38WHZwf9KysRUhNblaFnglM,-3,5,-14,-40,-2,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-06,3384217,5425,0,28031,908,64028929,tests performed,0.3098,1809,117,54492395,-50,41,102,89,2,126.5,103.26,104.31,ChIJ38WHZwf9KysRUhNblaFnglM,-6,3,-24,-45,-6,4,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-07,3429179,5464,0,28031,908,64093950,tests performed,0.3404,1788,112,54570032,-50,41,102,89,2,133.87,102.62,111.58,ChIJ38WHZwf9KysRUhNblaFnglM,-12,2,-22,-46,-18,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-08,3459870,5495,0,28031,908,64165448,tests performed,0.355,1737,112,54659334,-50,41,102,89,2,135.68,110.1,115.65,ChIJ38WHZwf9KysRUhNblaFnglM,-14,2,-34,-45,-14,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-09,3496205,5520,0,28031,908,64265447,tests performed,0.3475,1688,108,54749553,-50,41,102,89,2,140.04,118.15,115.81,ChIJ38WHZwf9KysRUhNblaFnglM,-10,3,-22,-44,-13,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-10,3527894,5550,0,28031,908,64359555,tests performed,0.3594,1689,101,54842227,-50,41,102,89,2,154.8,128.93,116.23,ChIJ38WHZwf9KysRUhNblaFnglM,-10,3,-13,-41,-11,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-11,3562971,5571,0,28031,908,64470080,tests performed,0.3691,1655,97,54948620,-50,41,102,89,2,145.62,160.33,120.28,ChIJ38WHZwf9KysRUhNblaFnglM,-7,7,-16,-39,-10,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-12,3596466,5587,0,28031,908,64555122,tests performed,0.3932,1702,108,55020466,-50,41,102,89,2,118.42,138.93,100.78,ChIJ38WHZwf9KysRUhNblaFnglM,-3,4,1,-37,-3,2,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-13,3622906,5590,0,28031,908,64640707,tests performed,0.3902,1727,112,55054842,-50,41,102,89,2,121.78,111.23,101.64,ChIJ38WHZwf9KysRUhNblaFnglM,-3,2,3,-38,-6,2,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-14,3651709,5615,0,28031,908,64710352,tests performed,0.361,1801,105,55128376,-50,41,102,89,2,128.98,109.68,107.92,ChIJ38WHZwf9KysRUhNblaFnglM,-10,1,-6,-47,-31,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-15,3706018,5638,0,28031,908,64787909,tests performed,0.3954,1782,105,55224388,-50,41,102,89,2,131.08,111.54,110.31,ChIJ38WHZwf9KysRUhNblaFnglM,-12,5,-25,-40,-12,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-16,3763166,5662,0,28031,908,64889929,tests performed,0.4275,1855,96,55316946,-50,41,102,89,2,136.73,120.15,112.48,ChIJ38WHZwf9KysRUhNblaFnglM,-11,2,-24,-40,-11,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-17,3812332,5691,0,28031,908,65010968,tests performed,0.4366,1812,92,55408135,-50,41,102,89,2,146.91,131.61,116.76,ChIJ38WHZwf9KysRUhNblaFnglM,-11,2,-11,-39,-11,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-18,3859284,5722,0,28031,908,65112260,tests performed,0.4614,1903,85,55507339,-50,41,102,89,2,143.85,157.08,119.57,ChIJ38WHZwf9KysRUhNblaFnglM,-8,6,-17,-38,-9,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-19,3900138,5725,0,28031,908,65221844,tests performed,0.4555,1943,87,55577748,-50,41,102,89,2,119,132.95,97.71,ChIJ38WHZwf9KysRUhNblaFnglM,-3,4,-7,-38,-3,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-20,3943368,5736,0,28031,908,65324860,tests performed,0.4684,2046,87,55613993,-50,41,102,89,2,124.5,107.12,99.76,ChIJ38WHZwf9KysRUhNblaFnglM,-4,3,0,-37,-6,3,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-21,3996431,5763,0,28031,908,65406558,tests performed,0.4951,2107,95,55700491,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-11,3,-19,-42,-9,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-22,4053987,5786,0,28031,908,65446475,tests performed,0.5284,2104,95,55783094,-50,41,102,89,2,128.45,110.61,103.76,ChIJ38WHZwf9KysRUhNblaFnglM,-13,2,-23,-40,-11,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-23,4113691,5817,0,28031,908,65592780,tests performed,0.4987,2149,102,55854308,-50,41,102,89,2,134.63,114.78,107.51,ChIJ38WHZwf9KysRUhNblaFnglM,-11,1,-19,-40,-11,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-24,4180473,5850,0,28031,908,65706632,tests performed,0.5292,2152,96,55932910,-50,41,102,89,2,143.76,127.49,112.53,ChIJ38WHZwf9KysRUhNblaFnglM,-12,1,-19,-40,-11,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-25,4228461,5875,0,28031,908,65836260,tests performed,0.5099,2159,100,56017618,-50,41,102,89,2,139.46,152.54,116.65,ChIJ38WHZwf9KysRUhNblaFnglM,-8,5,-21,-39,-9,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-26,4275210,5893,0,28031,908,65953829,tests performed,0.5124,2176,102,56077605,-50,41,102,89,2,115.83,127.7,96.2,ChIJ38WHZwf9KysRUhNblaFnglM,-4,3,-15,-38,-4,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-27,4326181,5897,0,28031,908,66069576,tests performed,0.514,2301,113,56107787,-50,41,102,89,2,120.22,100.82,96.01,ChIJ38WHZwf9KysRUhNblaFnglM,-5,3,-16,-39,-8,3,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-28,4381919,5926,0,28031,908,66168140,tests performed,0.5062,2364,119,56179315,-50,41,102,89,2,123.27,100.39,98.81,ChIJ38WHZwf9KysRUhNblaFnglM,-13,1,-30,-43,-9,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-29,4447442,5959,0,28031,908,66276358,tests performed,0.4741,2446,102,56242913,-50,41,102,89,2,128.47,107.68,102.38,ChIJ38WHZwf9KysRUhNblaFnglM,-14,1,-36,-43,-12,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-30,4507681,5993,0,28031,908,66416441,tests performed,0.4783,2492,89,56303174,-50,41,102,89,2,130.7,111.12,103.89,ChIJ38WHZwf9KysRUhNblaFnglM,-11,0,-28,-40,-11,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-03-31,4573066,6008,0,28031,908,66546212,tests performed,0.4676,2533,88,56362692,-50,41,102,89,2,141.5,122.74,108.97,ChIJ38WHZwf9KysRUhNblaFnglM,-12,1,-23,-40,-10,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-01,4628163,6365,0,28031,908,66680026,tests performed,0.4737,2522,95,56421957,-50,41,102,89,2,139.24,149.35,113.18,ChIJ38WHZwf9KysRUhNblaFnglM,-8,5,-25,-39,-8,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-02,4676260,6383,0,28031,908,66788210,tests performed,0.4807,2581,103,56461823,-50,41,102,89,2,116.96,132.65,100.1,ChIJ38WHZwf9KysRUhNblaFnglM,-4,4,-14,-38,-4,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-03,4716870,6392,0,28031,908,66887250,tests performed,0.4778,2699,107,56481559,-50,41,102,89,2,123.95,109.6,99.13,ChIJ38WHZwf9KysRUhNblaFnglM,-4,5,-8,-35,-7,3,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-04,4772414,6425,0,28031,908,66984863,tests performed,0.4781,2836,114,56532490,-50,41,102,89,2,116.32,105.73,95.14,ChIJ38WHZwf9KysRUhNblaFnglM,-11,2,-20,-41,-10,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-05,4848211,6462,0,28031,908,67085597,tests performed,0.4952,2811,107,56579444,-50,41,102,89,2,132.29,113.09,104.37,ChIJ38WHZwf9KysRUhNblaFnglM,-11,2,-20,-39,-12,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-06,4910819,6495,0,28031,908,67219381,tests performed,0.5021,2778,102,56624383,-50,41,102,89,2,134.97,116.61,108.98,ChIJ38WHZwf9KysRUhNblaFnglM,-10,0,-25,-40,-13,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-07,4971300,6526,0,28031,908,67351674,tests performed,0.4944,2818,95,56668400,-50,41,102,89,2,145.09,133.79,119.29,ChIJ38WHZwf9KysRUhNblaFnglM,-12,0,-21,-41,-13,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-08,5020617,6550,0,28031,908,67478280,tests performed,0.4916,2844,103,56715194,-50,41,102,89,2,146.34,162.23,127.06,ChIJ38WHZwf9KysRUhNblaFnglM,-6,8,-24,-36,-11,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-09,5059642,6562,0,28031,908,67583985,tests performed,0.4818,2941,113,56738523,-50,41,102,89,2,125.79,154.31,115.24,ChIJ38WHZwf9KysRUhNblaFnglM,-2,7,-16,-30,-4,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-10,5108366,6569,0,28031,908,67680643,tests performed,0.4934,3092,121,56751553,-50,41,102,89,2,136.6,132.25,114.92,ChIJ38WHZwf9KysRUhNblaFnglM,-1,5,-5,-30,-7,2,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
